Name,Price,Rating,Review Count,URL
"Newskill Nayuki Professional Gaming Chair with 2.5D Backrest, Padded and Adjustable Armrests and Backrest with Rocking Mechanism - Green",£99.95,4.3 out of 5 stars,442,https://amazon.co.uk/Newskill-Professional-Backrest-Adjustable-Mechanism/dp/B07WXYMC2B/ref=sr_1_185?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-185
"X-Rocker Agility Junior eSports PC Gaming Chair, Adjustable with Neck and Lumbar Support – Orange",,4.4 out of 5 stars,45,https://amazon.co.uk/X-Rocker-Agility-eSports-Adjustable-Support/dp/B08FRM6S86/ref=sr_1_186?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-186
"Vinsetto Gaming Chair Ergonomic Computer Chair with Adjustable Height Pedestal Base, Home Office Desk Chair PVC Leather Exclusive Swivel Chair Black and White",£142.99,4.5 out of 5 stars,38,https://amazon.co.uk/Vinsetto-Ergonomic-Computer-Adjustable-Exclusive/dp/B08TQJZ771/ref=sr_1_187?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-187
Vinsetto Massage Office Chair Recliner Ergonomic Gaming Heated Home Office Padded Leathaire Fabric & Swivel Base Grey,£165.99,4.2 out of 5 stars,175,https://amazon.co.uk/Vinsetto-Massage-Recliner-Ergonomic-Leathaire/dp/B08KRSQ1Y1/ref=sr_1_188?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-188
Ptoulemy Massage Gaming Chair Big and Tall Video Game Chair Heavy Duty 360 Swivel Ergonomic Computer Gamer Chair Racing Style 90°-180° Adjustable High Back Headrest and Lumbar Support (Blue),£129.99,4.2 out of 5 stars,4,https://amazon.co.uk/Ptoulemy-Ergonomic-Computer-90%C2%B0-180%C2%B0-Adjustable/dp/B094N3BRWX/ref=sr_1_189?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-189
"Wahson PU Leather Gaming Chair, Computer Game Chair Ergonomic Reclining Racing Chair for PC Office Desk Chair with Cat-Shape Headrest and Lumbar Support (Pink)",£109.99,4.1 out of 5 stars,7,https://amazon.co.uk/Wahson-Ergonomic-Computer-Executive-Reclining/dp/B08DXM5P56/ref=sr_1_190?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-190
"Corsair TC60 FABRIC Gaming Chair (Relaxed Fit, Soft Cloth Fabric Exterior, Built-in Foam Lumbar Support, Highly Adjustable Armrests, 105° Reclining Seat, Easy Assembly) Grey",£249.32,4.4 out of 5 stars,38,https://amazon.co.uk/Corsair-Exterior-Adjustable-Armrests-Reclining/dp/B08MLG6WZ5/ref=sr_1_191?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-191
X-Rocker Viper - Black/Red,£112.59,,,https://amazon.co.uk/X-Rocker-2021044-Viper-Black-Red/dp/B09NBBB6Y1/ref=sr_1_192?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-192
BraZen Phantom Elite Pc Gaming Chair for Adults Ergonomic Reclining Seat with Lumbar Support - Red,£179.99,4.3 out of 5 stars,272,https://amazon.co.uk/BraZen-Phantom-Elite-Gaming-Chair/dp/B07PS68H25/ref=sr_1_193?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-193
GTFORCE PRO GT Reclining Sports Racing Gaming Office Desk PC CAR Faux Leather Chair (White),£149.99,4.5 out of 5 stars,"1,764",https://amazon.co.uk/GTFORCE-Reclining-Sports-Racing-Leather/dp/B06WW6GGNN/ref=sr_1_194?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-194
"X-Rocker G-Force Sport Rocker Gaming Chair, 2.1 Audio with Subwoofer, Foldable Floor Seat – Black",£173.99,4.4 out of 5 stars,109,https://amazon.co.uk/X-Rocker-G-Force-Rocker-Subwoofer-Foldable/dp/B08FRLPGGK/ref=sr_1_195?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-195
"JFF Game Cockpit,Office Chair Gaming Chair Ergonomic Office Chair PC Chair with Massage Lumbar Support,PU Leather High Back with Footrest,White",,5.0 out of 5 stars,1,https://amazon.co.uk/JFF-Cockpit-Ergonomic-Massage-Footrest/dp/B097BS6MMN/ref=sr_1_196?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-196
"Delta Gaming Recliner Armchair with Footrest Office, Desk, Computer Chair for Gaming (Black & Red)",£199.99,,,https://amazon.co.uk/Gaming-Recliner-Armchair-Footrest-Computer/dp/B09PZ31WN4/ref=sr_1_197?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-197
Neo Leather Gaming Racing Chair Office Executive Recliner with Footrest Neck Pillow (Blue),£129.99,4.2 out of 5 stars,11,https://amazon.co.uk/Neo-Leather-Executive-Recliner-Footrest/dp/B095PKL7PC/ref=sr_1_198?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-198
"X-Rocker Officially Licensed PlayStation Infiniti+ 4.1 Gaming Chair with Speakers, Wireless and Bluetooth Audio Console Gaming Seat, Subwoofer, Vibration, Padded Armrests, PU Leather, Black",£259.00,4.2 out of 5 stars,69,https://amazon.co.uk/Wireless-Infiniti-Officially-Licensed-PlayStation/dp/B07WP74SP3/ref=sr_1_199?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-199
"AKRacing Masters Series Premium Gaming Chair with High Backrest, Recliner, Swivel, Tilt, 4D Armrests, Rocker and Seat Height Adjustment Mechanisms with 5/10 warranty - Carbon Black",£433.32,4.4 out of 5 stars,101,https://amazon.co.uk/AKRacing-Gaming-Chair-Carbon-Black/dp/B07B478FQF/ref=sr_1_200?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-200
"Flash Furniture X20 Gaming Chair, Ergonomic Office Chair for PC and Gaming Setups, Adjustable Gamer Chair with Fully Reclining Back Support, Black Gaming Chair with Red Trim",£186.23,4.6 out of 5 stars,557,https://amazon.co.uk/Flash-Furniture-Ergonomic-Adjustable-Reclining/dp/B086HH1DN7/ref=sr_1_201?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-201
"Intimate Wm Heart Gaming Chair , Ergonomic Office Chair with Lumbar Support , PU Leather Swivel Desk Chair , High Back Computer Chairs for Adults (Blue)",£89.99,4.5 out of 5 stars,935,https://amazon.co.uk/IntimaTe-WM-Heart-Ergonomic-Computer/dp/B07VB65V1Z/ref=sr_1_202?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-202
"BASETBL Gaming Chair 360 Degrees Swivel, Ergonomic Office Desk Chair Executive Chair, PC Gaming Chair with High Back and Flip-Up Armrest, Height-Adjustable, Blue",£144.71,4.2 out of 5 stars,102,https://amazon.co.uk/BASETBL-Degrees-Ergonomic-Executive-Height-Adjustable/dp/B09CYHPS3Y/ref=sr_1_203?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073607&sprefix=gaming+chai%2Caps%2C166&sr=8-203
Play haha.Gaming chair Office chair Swivel chair Computer chair Work chair Desk chair Ergonomic Chair Racing chair Leather chair PC gaming chair (White),£86.99,4.2 out of 5 stars,"22,438",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A08277971MB237VZBWJQ7&url=%2Fplay-Ergonomic-Conference-Leatherwith-Adjustable%2Fdp%2FB08FC5P9V9%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073607%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-204-spons%26psc%3D1&qualifier=1658073607&id=2572290548115720&widgetName=sp_btf
"AutoFull Gaming Chair with 3D Bionic Lumbar Support, Racing Style PU Leather Ergonomic Office Desk Reclining High Back Adjustable Computer Chairs with Footrest, Red",£249.99,4.6 out of 5 stars,"2,134",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A04575711Z4LSBP3KD2GI&url=%2FAutoFull-Ergonomic-Computer-Adjustable-Footrest%2Fdp%2FB092DCQW4M%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-193-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_atf_next
"Hbada Ergonomic Video Gaming Chair with Footrest PU Leather Bucket Seat Racing office Desk Chairs with Lumbar Support, Gray-1",£179.99,4.2 out of 5 stars,"3,405",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0186055198DEACJ8HR0M&url=%2FHbada-Ergonomic-Footrest-Leather-Support%2Fdp%2FB082PGYND2%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-194-spons%26psc%3D1%26smid%3DA33NRNS81HOO45&qualifier=1658073610&id=1899871052244511&widgetName=sp_atf_next
"Blisswood High Back Gaming Chair, Gaming Chairs for Adults, Executive Office Chair with Lumbar Support, Leather Computer Desk Chairs upto 150kg Weight Capacity Swivel Racing Gaming Chair Red",£119.29,,,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0251847150OPXSQ7LUY4&url=%2FBlisswood-Gaming-Chair-Executive-Computer%2Fdp%2FB0B4BBKFQG%2Fref%3Dsr_1_195_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-195-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_atf_next
"Hbada Ergonomic Office Chair All Round Back Lumbar Support Mesh Desk Chair with Retractable Footrest, Black",£299.99,3.4 out of 5 stars,42,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0097581A9KM6D1S7O9H&url=%2FHbada-Ergonomic-Support-Retractable-Footrest%2Fdp%2FB09GB3D139%2Fref%3Dsr_1_196_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-196-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_atf_next
"BASETBL Gaming Chair 360 Degrees Swivel, Ergonomic Office Desk Chair Executive Chair, PC Gaming Chair with High Back and Flip-Up Armrest, Height-Adjustable, Blue",£144.71,4.2 out of 5 stars,102,https://amazon.co.uk/BASETBL-Degrees-Ergonomic-Executive-Height-Adjustable/dp/B09CYHPS3Y/ref=sr_1_197?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-197
"X-Rocker Agility Sport PC Gaming Chair with Comfort Adjustability, 3D Armrests, Neck and Lumbar Support Cushions, 360 Swivel, Seat Height, Back Tilt, Ergonomic Office Chairs, Faux Leather - PURPLE",,4.4 out of 5 stars,75,https://amazon.co.uk/Rocker-Agility-eSports-Office-Gaming/dp/B07X987W5H/ref=sr_1_198?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-198
"HOMCOM High-Back Gaming Chair Swivel Home Office Computer Racing Gamer Recliner Chair Faux Leather with Footrest, Wheels, Black Grey",£139.99,4.1 out of 5 stars,7,https://amazon.co.uk/HOMCOM-High-Back-Computer-Leather-Footrest/dp/B097ZWNDBV/ref=sr_1_199?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-199
BraZen Sabre 2.0 Bluetooth Floor Rocker Esports Gaming Chair with Speaker Sound Foldable Children PU Leather Chair - Largest British Brand Blue,£109.05,4.4 out of 5 stars,156,https://amazon.co.uk/BraZen-Bluetooth-Surround-Gaming-Support/dp/B084T52X1S/ref=sr_1_200?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-200
"X-Rocker Chimera RGB Floor Gaming Chair with Neo Motion LED Lighting and 2.0 Audio Speakers, Multicolour Light Up Folding Rocking Seat - Black",,4.3 out of 5 stars,157,https://amazon.co.uk/X-Rocker-Chimera-Stereo-Gaming-Vibrant/dp/B002YMWUGE/ref=sr_1_201?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-201
"YUYTIN Video Gaming Chair, Computer Table and Chair, Scorpio RGB colorful electric lift ergonomics office game integrated cockpit",,,,https://amazon.co.uk/YUYTIN-Computer-colorful-ergonomics-integrated/dp/B091L18D2M/ref=sr_1_202?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-202
"IntimaTe WM Heart Gaming Chair, Ergonomic Racing Chair, 360°Swivel Computer Office Chair with Adjustable Armrest in Multiple Directions (Blue)",£99.99,4.6 out of 5 stars,30,https://amazon.co.uk/IntimaTe-WM-Heart-360%C2%B0Swivel-Adjustable/dp/B099987945/ref=sr_1_203?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-203
"X Rocker Officially Licensed Nintendo Super Mario Bros Video Rocker Gaming Chair for Juniors, Folding Rocking Seat - JOY Collection (Green, Bowser)",£59.99,4.6 out of 5 stars,737,https://amazon.co.uk/Rocker-Officially-Licensed-Nintendo-Super/dp/B094NJTYBP/ref=sr_1_204?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-204
noblechairs HERO Gaming Chair - PU Faux Leather - DOOM Edition - Up to 150kg Users - Lumbar Support - Ergonomic - Home Office Chair - Computer Desk Chair,£405.99,4.5 out of 5 stars,183,https://amazon.co.uk/noblechairs-HERO-Gaming-Chair-Ergonomic/dp/B08FCBPYSQ/ref=sr_1_205?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-205
"SIHOO Office Chair Ergonomic Desk Office Chair with Footrest, Breathable Mesh Design High Back Computer Chair, Adjustable Headrest and Lumbar Support (Black)",,4.4 out of 5 stars,"9,878",https://amazon.co.uk/SIHOO-Ergonomic-Executive-Adjustable-Headrests/dp/B08BBYG117/ref=sr_1_206?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-206
"Intimate WM Heart Fabric Gaming Chair, Ergonomic Racing Gamer Chair, High Back Adjustable Office Swivel Chair, Computer Chair with Rocker Function (Black and Light Grey)",£129.99,4.1 out of 5 stars,15,https://amazon.co.uk/Intimate-WM-Heart-Ergonomic-Adjustable/dp/B09JW4Z3Y1/ref=sr_1_207?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-207
Yaheetech Ergonomic Gaming Chair Racing Style Office Chair High Back PU Leather Desk Chair Executive Computer Chairs with Lumbar Support,£99.99,4.1 out of 5 stars,555,https://amazon.co.uk/Yaheetech-Ergonomic-Leather-Executive-Computer/dp/B088636LDG/ref=sr_1_208?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-208
Play haha.Gaming chair Office chair Swivel chair Computer chair Work chair Desk chair Ergonomic Chair Racing chair Leather chair PC gaming chair (Blue),£86.99,4.2 out of 5 stars,"22,438",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0835253MJRNYJHB1I68&url=%2Fplay-Ergonomic-Conference-Leatherwith-Adjustable%2Fdp%2FB08FC5N56F%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-209-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_mtf
BraZen Sentinel Elite Computer PC Office Racing Esports Gaming Chair Ergonomic Reclining Pu Leather Seat with Adjustable Arms - White - Largest British Owned Gaming Chair Brand,£159.95,4.3 out of 5 stars,102,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A01128771ZFWMT6XA5GM8&url=%2FBraZen-Sentinel-Elite-Gaming-Chair%2Fdp%2FB087749MRQ%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-210-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_mtf
VXRACE Gaming Chair with Footrest luxury Racing Computer Chair for adults Ergonomic Office Desk Chairs High Back Swivel PU Leather Recliner with Lumbar Support Red&Blue,£119.99,4.4 out of 5 stars,62,https://amazon.co.uk/VXRACE-Footrest-Computer-Ergonomic-Recliner/dp/B0956YH5TP/ref=sr_1_211?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-211
"Cedric Office Chair, Breathable Mesh Computer Chair with Ergonomic Adjustable Lumbar Support, White Swivel Desk Chair with Adjustable Armrest and Headrest, Soft Cushion Seat",£234.77,4.1 out of 5 stars,802,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03247412TV6KR06WK11E&url=%2FCedric-Breathable-Computer-Ergonomic-Adjustable%2Fdp%2FB07SRYBJ6L%2Fref%3Dsr_1_212_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-212-spons%26psc%3D1%26smid%3DA30GZKYJJZTB3H&qualifier=1658073610&id=1899871052244511&widgetName=sp_mtf
Black Leather Office Chair Ergonomic Office Desk Chair Gaming Chair PU Leather Swivel Desk Chair Adjustable Height Computer Chair for Home Office,£58.35,,,https://amazon.co.uk/Leather-Office-Ergonomic-Adjustable-Computer/dp/B09H6MW5VT/ref=sr_1_213?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-213
Next Level Racing GT Lite Foldable Simulator Racing Cockpit (NLR-S021 ) PC,£199.00,4.3 out of 5 stars,"1,657",https://amazon.co.uk/Next-Level-Racing-Simulator-NLR-S021/dp/B08N79HM77/ref=sr_1_214?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-214
Yaheetech Gaming Office Chair Adjustable Computer Swivel Chair PU Leather Ergonomic Racing Chair with Back Support and Arms for Home Work Black,£84.99,4.0 out of 5 stars,97,https://amazon.co.uk/Yaheetech-Adjustable-Computer-Leather-Ergonomic/dp/B0B5VN7QQ7/ref=sr_1_215?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-215
"X Rocker Officially Licensed Nintendo Super Mario Bros Video Rocker Gaming Chair for Juniors, Folding Rocking Seat- JOY Collection (Yellow, Yoshi)",£67.99,4.6 out of 5 stars,737,https://amazon.co.uk/Rocker-Officially-Licensed-Nintendo-Super/dp/B094NGJFN8/ref=sr_1_216?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-216
noblechairs HERO Gaming Chair - PU Faux Leather - Black/Blue - Up to 150kg Users - Lumbar Support - Ergonomic - Pillows included - Home Office Chair - Computer Desk Chair,£380.99,4.6 out of 5 stars,474,https://amazon.co.uk/oblechairs-Lumbar-Support-Gaming-Office/dp/B079X1Y34T/ref=sr_1_217?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-217
noblechairs EPIC Gaming Chair - PU Hybrid Leather - Black Edition - Up to 120kg Users - Lumbar Support - Ergonomic - Pillows included - Home Office Chair - Computer Desk Chair,£410.99,4.8 out of 5 stars,88,https://amazon.co.uk/NOBLECHAIRS-noblechairs-Gaming-Stuhl-Black/dp/B081VM5FFR/ref=sr_1_218?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-218
noblechairs HERO Gaming Chair - PU Faux Leather - Black - Up to 150kg Users - Lumbar Support - Ergonomic - Pillows included - Home Office Chair - Computer Desk Chair,£380.99,4.4 out of 5 stars,191,https://amazon.co.uk/noblechairs-HERO-Gaming-Chair-Reclinable/dp/B079X2771H/ref=sr_1_219?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-219
"snakebyte Gaming Chair, Black, One Size",£179.99,5.0 out of 5 stars,1,https://amazon.co.uk/snakebyte-Gaming-Chair-Black-Size/dp/B09LHZNYGJ/ref=sr_1_220?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-220
"X-Rocker Officially Licensed PlayStation Infiniti 2.1 Gaming Chair with Speakers, Wireless and Bluetooth Audio Console Gaming Seat, Subwoofer, Vibration, Padded Armrests, PU Leather, Black and Blue",,3.8 out of 5 stars,20,https://amazon.co.uk/Infiniti-Officially-Licensed-PlayStation-Electronic/dp/B07Y98L3FC/ref=sr_1_221?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-221
GTI RACER Pro GT Gaming Racing Chair with Lumbar Support. Faux Leather Office Chair with adjustable Armrest & Recliner. Sport Seat for Ultimate Gaming Experience (Grey),£109.99,4.5 out of 5 stars,24,https://amazon.co.uk/GTI-RACER-adjustable-Recliner-Experience/dp/B08BZVG21W/ref=sr_1_222?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-222
Amazon Brand - Umi Fabric Gaming Chair Office Desk Computer Chairs Ergonomic Reclining Swivel Rocker High Back Chair with Adjustable headrest and Lumbar Support - White,£169.99,4.1 out of 5 stars,"2,422",https://amazon.co.uk/Essentials-Ergonomic-Computer-Adjustable-Headrest/dp/B07DC168ZT/ref=sr_1_223?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-223
GTFORCE PRO GT Reclining Sports Racing Gaming Office Desk PC CAR Faux Leather Chair (Pink),£169.99,4.8 out of 5 stars,31,https://amazon.co.uk/GTFORCE-Reclining-Sports-Racing-Leather/dp/B08BC8YRH3/ref=sr_1_224?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-224
BraZen Salute PC Office Computer Racing Gaming Chair Ergonomic PU Leather Adjustable Seat with Armrest - Red - from Largest British Owned Brand,£99.95,4.4 out of 5 stars,127,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0434811K8EB0H5FWJSO&url=%2FBraZen-Salute-PC-Gaming-Chair%2Fdp%2FB08775CVH4%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-225-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_mtf
"Play haha.Gaming chair Office chair Swivel chair Computer chair Work chair Desk chair Ergonomic Chair Racing chair Leather chair PC gaming chair (Blue, No footrest)",£134.99,4.5 out of 5 stars,"2,444",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08284773D1QC6ZVDVN3H&url=%2Fplay-Ergonomic-Backrest-cushion-footrest%2Fdp%2FB07XXM6T8L%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-226-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_mtf
"Hbada Office Chair Desk Chair Flip-up Armrest Ergonomic Task Chair Compact 120° Locking 360° Rotation Seat Surface Lift Reinforced Nylon Resin Base, White",£99.99,4.1 out of 5 stars,"9,195",https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A091929612ALSD5OQ3YWX&url=%2FHbada-Flip-up-Ergonomic-Rotation-Reinforced%2Fdp%2FB07V5184HD%2Fref%3Dsr_1_227_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-227-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_mtf
"SIHOO Ergonomic Office Chair - High Back Desk Chair with Lumbar Support, 3D Armrest and Adjustable Height Backrest - Thick Seat Cushion Breathable Mesh Computer Chair (Black)",£306.00,4.3 out of 5 stars,631,https://amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0675634272LCQGE9MIH8&url=%2FSIHOO-Ergonomic-Office-Chair-Adjustable%2Fdp%2FB08ZMVP8FQ%2Fref%3Dsr_1_228_sspa%3Fcrid%3D2HPJT74CFLGNR%26keywords%3Dgaming%2Bchair%26qid%3D1658073610%26sprefix%3Dgaming%2Bchai%252Caps%252C166%26sr%3D8-228-spons%26psc%3D1&qualifier=1658073610&id=1899871052244511&widgetName=sp_mtf
"Hadwin Gaming Chair Office Desk Chair Racing Chair Reclining Leather Computer Chair Swivel Office Chair with Footrest, Adjustable Headrest and Lumbar Support, Green",£135.99,4.6 out of 5 stars,62,https://amazon.co.uk/Computer-Ergonomic-Adjustable-Retractable-footrest/dp/B07RZZPJQS/ref=sr_1_229?crid=2HPJT74CFLGNR&keywords=gaming+chair&qid=1658073610&sprefix=gaming+chai%2Caps%2C166&sr=8-229
